Country,County name,Municipality name,Locality code,Locality reference,"Population Dec 31, 2020","Land area in hectares,2020",Long,Lat
Sweden,Skane,angelholm,1292TB104,Margretetorp,260,70,12.89063485,56.3380572
Sweden,Skane,angelholm,1292TB105,Munka-Ljungby,3470,315,12.9703638,56.26311259
Sweden,Skane,angelholm,1292TB107,Strovelstorp,1443,226,12.84453191,56.1837441
Sweden,Skane,angelholm,1292TB108,Svenstorp,254,37,12.93113251,56.34228414
Sweden,Skane,angelholm,1292TB109,Toarp och Tastarp,225,63,12.9489874,56.2795074
Sweden,Skane,angelholm,1292TB113,ossjo,218,35,13.03316621,56.22813487
Sweden,Skane,angelholm,1292TC111,angelholm,29490,2194,12.83462809,56.2798335
Sweden,Skane,Hassleholm,1293TB101,Ballingslov,361,71,13.84604634,56.21394809
Sweden,Skane,Hassleholm,1293TB102,Bjarnum,2805,424,13.71568053,56.29218213
Sweden,Skane,Hassleholm,1293TB103,Emmaljunga,313,92,13.65184513,56.39484451
Sweden,Skane,Hassleholm,1293TB104,Finja,530,115,13.69199058,56.17056154
Sweden,Skane,Hassleholm,1293TB106,Hastveda,1747,291,13.93467888,56.28794339
Sweden,Skane,Hassleholm,1293TB107,Horja,211,38,13.58908803,56.20383203
Sweden,Skane,Hassleholm,1293TB108,Mala,223,81,13.71327366,56.24078039
Sweden,Skane,Hassleholm,1293TB110,Sjorrod,1470,170,13.73076732,56.14413654
Sweden,Skane,Hassleholm,1293TB111,Stoby,747,88,13.82614995,56.1784231
Sweden,Skane,Hassleholm,1293TB112,Sosdala,1873,206,13.67895215,56.03883604
Sweden,Skane,Hassleholm,1293TB113,Tormestorp,1051,125,13.74634888,56.11523709
Sweden,Skane,Hassleholm,1293TB114,Tyringe,4838,434,13.60214299,56.15929389
Sweden,Skane,Hassleholm,1293TB115,Vankiva,387,86,13.74109622,56.20155119
Sweden,Skane,Hassleholm,1293TB116,Vinslov,4124,532,13.90448043,56.09808999
Sweden,Skane,Hassleholm,1293TB117,Vittsjo,1796,326,13.65961086,56.34461394
Sweden,Skane,Hassleholm,1293TB118,Vastra Torup,211,63,13.5073056,56.14219057
Sweden,Skane,Hassleholm,1293TC105,Hassleholm,19435,1328,13.77974357,56.15524411
Sweden,Halland,Hylte,1315TB102,Kinnared,319,90,13.10649233,57.02248899
Sweden,Halland,Hylte,1315TB103,Landeryd,393,85,13.2694772,57.07938221
Sweden,Halland,Hylte,1315TB104,Rydobruk,408,84,13.11651534,56.96088871
Sweden,Halland,Hylte,1315TB105,Torup,1274,156,13.07472074,56.95153498
Sweden,Halland,Hylte,1315TB106,Unnaryd,781,153,13.52798262,56.95470677
Sweden,Halland,Hylte,1315TC101,Hyltebruk,4072,470,13.23952072,57.00339874
Sweden,Halland,Halmstad,1380TB101,Eldsberga,770,103,12.98725133,56.59794057
Sweden,Halland,Halmstad,1380TB102,Frosakull,2699,413,12.73582435,56.66473405
Sweden,Halland,Halmstad,1380TB104,Getinge,2045,242,12.73137395,56.81904963
Sweden,Halland,Halmstad,1380TB105,Gullbrandstorp,1781,148,12.73221005,56.70458616
Sweden,Halland,Halmstad,1380TB106,Gullbranna,667,62,12.9487653,56.58682692
Sweden,Halland,Halmstad,1380TB108,Harplinge,1597,146,12.72650167,56.74452108
Sweden,Halland,Halmstad,1380TB109,Haverdal,1821,364,12.67289381,56.72472289
Sweden,Halland,Halmstad,1380TB110,Holm,828,117,12.85580451,56.74031969
Sweden,Halland,Halmstad,1380TB111,Kvibille,974,100,12.83383232,56.78191302
Sweden,Halland,Halmstad,1380TB112,Laxvik,483,65,12.92185905,56.59978417
Sweden,Halland,Halmstad,1380TB113,Oskarstrom,4157,342,12.9628414,56.80875018
Sweden,Halland,Halmstad,1380TB114,Sennan,370,69,12.98226345,56.77327268
Sweden,Halland,Halmstad,1380TB115,Simlangsdalen,696,141,13.12839828,56.72431057
Sweden,Halland,Halmstad,1380TB116,Skedala,436,64,12.97249555,56.69574876
Sweden,Halland,Halmstad,1380TB117,Steninge,1186,338,12.63428283,56.76517282
Sweden,Halland,Halmstad,1380TB118,Tronninge,1645,145,12.94288244,56.62037164
Sweden,Halland,Halmstad,1380TB120,Villsharad,741,124,12.69550789,56.69442089
Sweden,Halland,Halmstad,1380TB121,aled,1775,194,12.94448925,56.744225
Sweden,Halland,Halmstad,1380TC107,Halmstad,71422,3799,12.85102421,56.66720386
Sweden,Halland,Laholm,1381TB101,Genevad,686,84,13.03064648,56.56629783
Sweden,Halland,Laholm,1381TB102,Hasslov,272,53,13.00663972,56.4123405
Sweden,Halland,Laholm,1381TB103,Hishult,338,96,13.31471617,56.4278382
Sweden,Halland,Laholm,1381TB104,Knared,1219,304,13.32489929,56.51774428
Sweden,Halland,Laholm,1381TB106,Lilla Tjarby,967,93,13.05595231,56.52742497
Sweden,Halland,Laholm,1381TB107,Mellbystrand,4198,847,12.93442816,56.48341247
Sweden,Halland,Laholm,1381TB108,Ranneslov,453,96,13.0737225,56.45034846
Sweden,Halland,Laholm,1381TB109,Skottorp,568,89,12.95793688,56.45019849
Sweden,Halland,Laholm,1381TB111,Vallberga,736,81,13.02483539,56.467219
Sweden,Halland,Laholm,1381TB112,Veinge,1519,207,13.08686059,56.5607934
Sweden,Halland,Laholm,1381TB113,Vaxtorp,1019,159,13.11866398,56.41661767
Sweden,Halland,Laholm,1381TB114,Ysby,267,49,13.11771282,56.49192457
Sweden,Halland,Laholm,1381TC105,Laholm,6922,540,13.03288819,56.50450748
Sweden,Halland,Falkenberg,1382TB101,Bergagard,257,58,12.57601274,56.98284029
Sweden,Halland,Falkenberg,1382TB103,Fegen,242,70,13.03866035,57.10619805
Sweden,Halland,Falkenberg,1382TB104,Glommen,1085,180,12.36660986,56.93868217
Sweden,Halland,Falkenberg,1382TB105,Heberg,463,69,12.63087892,56.88529281
Sweden,Halland,Falkenberg,1382TB106,Koinge,219,49,12.64406976,57.06436629
Sweden,Halland,Falkenberg,1382TB107,Langas,584,71,12.45024422,56.97742538
Sweden,Halland,Falkenberg,1382TB108,Langasand och Ugglarp,417,272,12.61258177,56.82687137
Sweden,Halland,Falkenberg,1382TB109,Morup,331,87,12.39975827,56.98028902
Sweden,Halland,Falkenberg,1382TB114,Sloinge,1095,131,12.69401954,56.85122109
Sweden,Halland,Falkenberg,1382TB115,Ullared,748,116,12.72271482,57.14082656
Sweden,Halland,Falkenberg,1382TB116,Vessigebro,836,128,12.65303053,56.97734543
Sweden,Halland,Falkenberg,1382TB117,Vinberg,654,61,12.54553264,56.94969242
Sweden,Halland,Falkenberg,1382TB119,arstad,280,35,12.67981193,56.91814659
Sweden,Halland,Falkenberg,1382TB120,alvsered,441,111,12.86722409,57.24128116
Sweden,Halland,Falkenberg,1382TB121,atran,405,73,12.95001254,57.12237631
Sweden,Halland,Falkenberg,1382TB141,Olofsbo,234,141,12.39122683,56.92099967
Sweden,Halland,Falkenberg,1382TC102,Falkenberg,28747,2415,12.50188917,56.89989753
Sweden,Halland,Varberg,1383TB101,Bua,2123,237,12.1268778,57.23289459
Sweden,Halland,Varberg,1383TB102,Getteron,363,130,12.20984154,57.11853697
Sweden,Halland,Varberg,1383TB103,Himle,297,53,12.36473831,57.07361919
Sweden,Halland,Varberg,1383TB104,Hunnestad,281,98,12.36042116,57.10184824
Sweden,Halland,Varberg,1383TB105,Kungsater,408,98,12.56568457,57.30891408
Sweden,Halland,Varberg,1383TB106,Nordvara och Kallstorp,265,117,12.17579432,57.27309281
Sweden,Halland,Varberg,1383TB108,Rolfstorp,588,86,12.45067872,57.14617389
Sweden,Halland,Varberg,1383TB109,Skallinge,653,75,12.4685921,57.18175174
Sweden,Halland,Varberg,1383TB110,Tofta,497,160,12.27624247,57.17035271
Sweden,Halland,Varberg,1383TB115,Blashammar och Tronningenas,1149,202,12.24162439,57.14467037
Sweden,Halland,Varberg,1383TB116,Tvaaker,3026,310,12.39598334,57.04003429
Sweden,Halland,Varberg,1383TB117,Tangaberg,1074,204,12.21847999,57.18178379
Sweden,Halland,Varberg,1383TB118,Valinge,250,86,12.37122882,57.17689
Sweden,Halland,Varberg,1383TB120,Veddige,2349,203,12.33122208,57.2666679
Sweden,Halland,Varberg,1383TB121,Varobacka,863,150,12.17893038,57.2473853
Sweden,Halland,Varberg,1383TB122,arnas,730,353,12.20028293,57.19992849
Sweden,Halland,Varberg,1383TB123,asby,510,104,12.28869765,57.23167169
Sweden,Halland,Varberg,1383TB149,Moarna,207,63,12.35493383,57.04691233
Sweden,Halland,Varberg,1383TB155,"Ringhals, Skallakra och Lingome",252,227,12.10583765,57.25926855
Sweden,Halland,Varberg,1383TC119,Varberg,36327,2421,12.26137942,57.09176684
Sweden,Halland,Kungsbacka,1384TB101,Roda holme,673,208,11.97553113,57.37160755
Sweden,Halland,Kungsbacka,1384TB105,Bueras,768,91,11.96999254,57.42466916
Sweden,Halland,Kungsbacka,1384TB106,Fjaras kyrkby,2703,269,12.16467021,57.46116684
Sweden,Halland,Kungsbacka,1384TB107,Fjaras station,214,72,12.15053687,57.43179937
Sweden,Halland,Kungsbacka,1384TB108,Frillesas,3285,486,12.17070771,57.30616778
Sweden,Halland,Kungsbacka,1384TB112,Halla Heberg,1751,418,11.94384806,57.45609576
Sweden,Halland,Kungsbacka,1384TB113,Hjalm,272,32,12.16846365,57.49419153
Sweden,Halland,Kungsbacka,1384TB115,Klappa,735,148,12.15966978,57.36201864
Sweden,Halland,Kungsbacka,1384TB117,Kungsbacka,24071,1194,12.07780634,57.49434366
Sweden,Halland,Kungsbacka,1384TB119,Onsala,12415,1347,12.02200765,57.4197006
Sweden,Halland,Kungsbacka,1384TB122,ostra Hanhals och Torkelstorp*,239,86,12.11985593,57.44613924
Sweden,Halland,Kungsbacka,1384TB123,Vallda,3933,561,11.98023304,57.47656212
Sweden,Halland,Kungsbacka,1384TB126,asa,6479,902,12.13104307,57.35047841
Sweden,Halland,Kungsbacka,1384TB127,Vastra Hagen,1396,266,11.936546,57.42793229
Sweden,Halland,Kungsbacka,1384TB164,Vastra Hanhals*,248,53,12.07559289,57.44587677
Sweden,Vastra Gotaland,Harryda,1401TB103,Eskilsby och Snugga,260,87,12.28715727,57.61479044
Sweden,Vastra Gotaland,Harryda,1401TB104,Hallingsjo,499,97,12.4452014,57.62380787
Sweden,Vastra Gotaland,Harryda,1401TB105,Hindas,3098,485,12.45325232,57.71008618
Sweden,Vastra Gotaland,Harryda,1401TB106,Harryda,1179,356,12.28182435,57.70047945
Sweden,Vastra Gotaland,Harryda,1401TB107,Landvetter,9223,884,12.21549271,57.68090814
Sweden,Vastra Gotaland,Harryda,1401TB109,Nya Langenas,342,33,12.16404385,57.6562025
Sweden,Vastra Gotaland,Harryda,1401TB110,Rya,375,93,12.37162925,57.70277244
Sweden,Vastra Gotaland,Harryda,1401TB111,Ravlanda,1649,162,12.49914611,57.65387427
Sweden,Vastra Gotaland,Harryda,1401TB112,Stora Bugarde,431,117,12.3922829,57.65143728
Sweden,Vastra Gotaland,Harryda,1401TC108,Molnlycke,18392,1173,12.13231454,57.65613945
Sweden,Vastra Gotaland,Partille,1402TB101,Jonsered,872,111,12.17342596,57.74504979
Sweden,Vastra Gotaland,Partille,1402TB102,Kahog,896,54,12.152114,57.75090832
Sweden,Vastra Gotaland,Partille,1402TB103,ojersjo,4821,267,12.12612462,57.69865746
Sweden,Vastra Gotaland,ockero,1407TB101,Bjorko,1473,103,11.67865248,57.73172868
Sweden,Vastra Gotaland,ockero,1407TB102,Foto,621,43,11.65823286,57.66997116
Sweden,Vastra Gotaland,ockero,1407TB104,Halso,590,62,11.65315267,57.73615212
Sweden,Vastra Gotaland,ockero,1407TB105,Hono,9124,611,11.64491327,57.70221877
Sweden,Vastra Gotaland,ockero,1407TB106,Kalvsund,245,25,11.6816802,57.70874593
Sweden,Vastra Gotaland,ockero,1407TB107,Kallo-Knippla,307,34,11.65180788,57.75192348
Sweden,Vastra Gotaland,ockero,1407TB108,Roro,250,58,11.61966576,57.77710592
Sweden,Vastra Gotaland,Stenungsund,1415TB102,Jorlanda,1549,342,11.81299675,57.9973193
Sweden,Vastra Gotaland,Stenungsund,1415TB105,Stora Hoga,2972,292,11.82140533,58.01636165
Sweden,Vastra Gotaland,Stenungsund,1415TB108,Svartehallen,240,60,11.95527239,58.12273221
Sweden,Vastra Gotaland,Stenungsund,1415TB109,Svenshogen,403,56,11.93801054,58.14515271
Sweden,Vastra Gotaland,Stenungsund,1415TB110,Ucklum,678,138,11.95561709,58.08309635
Sweden,Vastra Gotaland,Stenungsund,1415TB111,Spekerod,232,101,11.86423791,58.02815228
Sweden,Vastra Gotaland,Stenungsund,1415TB112,odsmal,1461,358,11.8469412,58.11978617
Sweden,Vastra Gotaland,Stenungsund,1415TC104,Stenungsund,14167,1329,11.83970134,58.06060124
Sweden,Vastra Gotaland,Tjorn,1419TB101,Bleket och Kladesholmen,798,147,11.57336935,57.95312818
Sweden,Vastra Gotaland,Tjorn,1419TB102,Djupvik och Fagerfjall,217,120,11.67342602,57.98941492
Sweden,Vastra Gotaland,Tjorn,1419TB104,Valsang,413,168,11.59753394,58.03602094
Sweden,Vastra Gotaland,Tjorn,1419TB105,Kyrkesund,527,550,11.55063206,58.03450591
Sweden,Vastra Gotaland,Tjorn,1419TB106,Kallekarr,754,99,11.64982671,58.0234279
Sweden,Vastra Gotaland,Tjorn,1419TB107,Hoviksnas,3469,673,11.74661025,58.03583621
Sweden,Vastra Gotaland,Tjorn,1419TB109,Ronnang,1628,250,11.57497048,57.94082073
Sweden,Vastra Gotaland,Tjorn,1419TB139,Hjalteby,209,58,11.70254928,58.0480784
Sweden,Vastra Gotaland,Tjorn,1419TC110,Skarhamn,3678,505,11.56041042,57.98065523
Sweden,Vastra Gotaland,Orust,1421TB101,Ellos,1078,230,11.47698598,58.18006542
Sweden,Vastra Gotaland,Orust,1421TB104,Hoggerod,409,307,11.75160454,58.26728629
Sweden,Vastra Gotaland,Orust,1421TB105,Mollosund,208,123,11.48638526,58.08196538
Sweden,Vastra Gotaland,Orust,1421TB106,Svanesund,2021,353,11.81721186,58.14260422
Sweden,Vastra Gotaland,Orust,1421TB108,Varekil,941,155,11.70655871,58.12397263
Sweden,Vastra Gotaland,Orust,1421TC102,Henan,2405,528,11.66901832,58.23510249
Sweden,Vastra Gotaland,Sotenas,1427TB101,Bovallstrand,455,136,11.32446205,58.47466006
Sweden,Vastra Gotaland,Sotenas,1427TB103,Hunnebostrand,2006,350,11.30452104,58.44232311
Sweden,Vastra Gotaland,Sotenas,1427TB105,Malmon,267,106,11.33134032,58.34871875
Sweden,Vastra Gotaland,Sotenas,1427TC104,"Smogen, Kungshamn och Vajern*",4743,503,11.23281011,58.36966449
Sweden,Vastra Gotaland,Munkedal,1430TB101,Dingle,941,118,11.57754082,58.52394255
Sweden,Vastra Gotaland,Munkedal,1430TB102,Hedekas,406,96,11.77881934,58.64312166
Sweden,Vastra Gotaland,Munkedal,1430TB103,Hallevadsholm,780,102,11.52497549,58.57728507
Sweden,Vastra Gotaland,Munkedal,1430TB105,Torreby,260,56,11.6003134,58.44716732
Sweden,Vastra Gotaland,Munkedal,1430TC104,Munkedal,4201,556,11.67785491,58.47694907
Sweden,Vastra Gotaland,Tanum,1435TB101,Fjallbacka,819,180,11.28630831,58.59780908
Sweden,Vastra Gotaland,Tanum,1435TB102,Grebbestad,1922,517,11.24787253,58.69212296
Sweden,Vastra Gotaland,Tanum,1435TB103,Hamburgsund,708,143,11.27144512,58.55786628
Sweden,Vastra Gotaland,Tanum,1435TB104,Rabbalshede,274,73,11.47200727,58.61373445
Sweden,Vastra Gotaland,Tanum,1435TB124,ostad,225,34,11.56140747,58.77438889
Sweden,Vastra Gotaland,Tanum,1435TC105,Tanumshede,2043,218,11.32948928,58.71945511
Sweden,Vastra Gotaland,Dals-Ed,1438TC101,Ed,3009,363,11.93917021,58.91148961
Sweden,Vastra Gotaland,Fargelanda,1439TB102,Hogsater,754,116,12.05411107,58.64996053
Sweden,Vastra Gotaland,Fargelanda,1439TB103,Stigen,485,77,12.05850795,58.56826189
Sweden,Vastra Gotaland,Fargelanda,1439TB104,odeborg,579,87,11.97468082,58.5444853
Sweden,Vastra Gotaland,Fargelanda,1439TC101,Fargelanda,1930,264,11.99409981,58.57054846
Sweden,Vastra Gotaland,Ale,1440TB101,Alvhem,369,87,12.16901046,58.00354819
Sweden,Vastra Gotaland,Ale,1440TB104,Skepplanda,1873,152,12.20536533,57.9804069
Sweden,Vastra Gotaland,Ale,1440TB105,Surte,6490,364,12.01777427,57.83688499
Sweden,Vastra Gotaland,Ale,1440TB106,alvangen,6366,475,12.12383867,57.95806461
Sweden,Vastra Gotaland,Ale,1440TC102,Nodinge-Nol,11476,842,12.06067571,57.90791941
Sweden,Vastra Gotaland,Lerum,1441TB102,Slatthult,260,73,12.34807281,57.7715439
Sweden,Vastra Gotaland,Lerum,1441TB103,Bjorboholm,1204,255,12.32209341,57.8689882
Sweden,Vastra Gotaland,Lerum,1441TB105,Grabo,6765,561,12.29595116,57.83677896
Sweden,Vastra Gotaland,Lerum,1441TB108,Sjovik,1065,97,12.3724076,57.91321698
Sweden,Vastra Gotaland,Lerum,1441TB109,Tollered,871,75,12.42673127,57.81769579
Sweden,Vastra Gotaland,Lerum,1441TB110,oxeryd,636,111,12.27258299,57.73389149
Sweden,Vastra Gotaland,Lerum,1441TB112,Ytterstad,243,67,12.20549442,57.82749488
Sweden,Vastra Gotaland,Lerum,1441TB130,Sandkullen och Sagarehagen,205,32,12.39948034,57.78296827
Sweden,Vastra Gotaland,Lerum,1441TC106,Lerum,28520,2515,12.30370755,57.78530696
Sweden,Vastra Gotaland,Vargarda,1442TB101,Horla,262,85,12.72807804,57.95939106
Sweden,Vastra Gotaland,Vargarda,1442TB103,ostadkulle,430,83,12.64144934,58.02217587
Sweden,Vastra Gotaland,Vargarda,1442TC102,Vargarda,5863,521,12.8094303,58.03582127
Sweden,Vastra Gotaland,Bollebygd,1443TB102,Hultafors,324,72,12.71865048,57.6959192
Sweden,Vastra Gotaland,Bollebygd,1443TB103,Olsfors,614,73,12.69707794,57.69164079
Sweden,Vastra Gotaland,Bollebygd,1443TB104,Tollsjo,413,70,12.63298025,57.79122851
Sweden,Vastra Gotaland,Bollebygd,1443TB111,"Dammkullen, Fjallastorp och Stenaskjum",256,81,12.53559436,57.68317451
Sweden,Vastra Gotaland,Bollebygd,1443TC101,Bollebygd,4577,344,12.56353262,57.67386634
Sweden,Vastra Gotaland,Grastorp,1444TC101,Grastorp,3084,266,12.68082823,58.33221993
Sweden,Vastra Gotaland,Essunga,1445TB101,Frammestad,371,71,12.67010723,58.23445045
Sweden,Vastra Gotaland,Essunga,1445TB102,Jonslund,309,76,12.83432147,58.16037056
Sweden,Vastra Gotaland,Essunga,1445TC103,Nossebro,1941,191,12.72270546,58.18839639
Sweden,Vastra Gotaland,Karlsborg,1446TB101,Forsvik,323,83,14.43096258,58.58037414
Sweden,Vastra Gotaland,Karlsborg,1446TB103,Molltorp,1084,149,14.41430685,58.49605127
Sweden,Vastra Gotaland,Karlsborg,1446TB104,Undenas,214,76,14.40380793,58.65562265
Sweden,Vastra Gotaland,Karlsborg,1446TC102,Karlsborg,3749,508,14.50711278,58.54056814
Sweden,Vastra Gotaland,Gullspang,1447TB103,Otterbacken,614,120,14.04412729,58.94767391
Sweden,Vastra Gotaland,Gullspang,1447TC101,Gullspang,1567,302,14.10100615,58.96931232
Sweden,Vastra Gotaland,Gullspang,1447TC102,Hova,1272,197,14.2172393,58.85221618
Sweden,Vastra Gotaland,Tranemo,1452TB101,Ambjornarp,300,98,13.29288993,57.41896215
Sweden,Vastra Gotaland,Tranemo,1452TB102,Dalstorp,729,159,13.52451743,57.60185956
Sweden,Vastra Gotaland,Tranemo,1452TB103,Grimsas,723,117,13.54852849,57.48427477
Sweden,Vastra Gotaland,Tranemo,1452TB104,Limmared,1484,146,13.3599267,57.53698656
Sweden,Vastra Gotaland,Tranemo,1452TB105,Ljungsarp,219,46,13.58275631,57.56500545
Sweden,Vastra Gotaland,Tranemo,1452TB106,Langhem,1111,142,13.22968363,57.59915164
Sweden,Vastra Gotaland,Tranemo,1452TB107,Rosenlund,300,61,13.34294945,57.52202068
Sweden,Vastra Gotaland,Tranemo,1452TB110,Uddebo,272,64,13.26136223,57.47317041
Sweden,Vastra Gotaland,Tranemo,1452TB113,Nittorp,200,35,13.48883539,57.54688013
Sweden,Vastra Gotaland,Tranemo,1452TC109,Tranemo,3334,356,13.34778915,57.48920514
Sweden,Vastra Gotaland,Bengtsfors,1460TB102,Billingsfors,1141,164,12.24305767,58.98275072
Sweden,Vastra Gotaland,Bengtsfors,1460TB103,Backefors,675,143,12.15392288,58.80201278
Sweden,Vastra Gotaland,Bengtsfors,1460TB104,Dals Langed,1349,211,12.31257951,58.92619964
Sweden,Vastra Gotaland,Bengtsfors,1460TB105,Skapafors,317,107,12.29000067,59.02313911
Sweden,Vastra Gotaland,Bengtsfors,1460TC101,Bengtsfors,3224,398,12.21611175,59.03075307
Sweden,Vastra Gotaland,Mellerud,1461TB102,Dals Rostock,794,139,12.35731456,58.71767435
Sweden,Vastra Gotaland,Mellerud,1461TB104,asensbruk,699,167,12.42535607,58.79922724
Sweden,Vastra Gotaland,Mellerud,1461TC103,Mellerud,3991,322,12.45875557,58.69880982
Sweden,Vastra Gotaland,Lilla Edet,1462TB101,Lilla Edet vastra,1622,140,12.11017713,58.13541868
Sweden,Vastra Gotaland,Lilla Edet,1462TB102,Gota,1231,143,12.15108873,58.10289111
Sweden,Vastra Gotaland,Lilla Edet,1462TB103,Hjartum,375,54,12.10831868,58.17990988
Sweden,Vastra Gotaland,Lilla Edet,1462TB105,Lodose,1871,190,12.1619352,58.02902354
Sweden,Vastra Gotaland,Lilla Edet,1462TB106,Nygard,575,143,12.21101895,58.05474336
Sweden,Vastra Gotaland,Lilla Edet,1462TB113,"Grorod, Svenserod, Torskog och Kallerod",238,146,12.13705223,58.03873858
Sweden,Vastra Gotaland,Lilla Edet,1462TC104,Lilla Edet,3884,315,12.13452102,58.13198099
Sweden,Vastra Gotaland,Mark,1463TB101,Ubbhult norra,209,60,12.38131643,57.5955275
Sweden,Vastra Gotaland,Mark,1463TB102,Berghem,381,85,12.59234931,57.46628465
Sweden,Vastra Gotaland,Mark,1463TB103,Bjorketorp,572,103,12.52862584,57.43095007
Sweden,Vastra Gotaland,Mark,1463TB104,Fritsla,2434,318,12.79063305,57.5569281
Sweden,Vastra Gotaland,Mark,1463TB105,Horred,1261,165,12.47362148,57.35759395
Sweden,Vastra Gotaland,Mark,1463TB106,Hyssna,735,166,12.53937248,57.55716871
Sweden,Vastra Gotaland,Mark,1463TB108,Rydal,434,65,12.69212149,57.55522016
Sweden,Vastra Gotaland,Mark,1463TB109,Satila,1351,170,12.43959218,57.53853705
Sweden,Vastra Gotaland,Mark,1463TB110,Torestorp,406,74,12.67935005,57.38652218
Sweden,Vastra Gotaland,Mark,1463TB111,oxaback,338,72,12.8028105,57.39595938
Sweden,Vastra Gotaland,Mark,1463TB133,Fotskal,201,51,12.48104429,57.47133198
Sweden,Vastra Gotaland,Mark,1463TB137,Flygsnas och Hagnen,210,59,12.36768274,57.60658391
Sweden,Vastra Gotaland,Mark,1463TC107,Kinna,15452,1941,12.67648092,57.49438122
Sweden,Vastra Gotaland,Svenljunga,1465TB101,Hillared,620,97,13.16000364,57.62710224
Sweden,Vastra Gotaland,Svenljunga,1465TB102,Holsljunga,214,40,12.97439537,57.41219207
Sweden,Vastra Gotaland,Svenljunga,1465TB103,Mjoback,298,80,12.87679293,57.31076569
Sweden,Vastra Gotaland,Svenljunga,1465TB105,Sexdrega,813,123,13.11865097,57.57855426
Sweden,Vastra Gotaland,Svenljunga,1465TB107,ostra Frolunda,329,64,13.02877702,57.34088003
Sweden,Vastra Gotaland,Svenljunga,1465TB108,overlida,498,85,12.89929362,57.34907305
Sweden,Vastra Gotaland,Svenljunga,1465TB114,Sandsjon och Sagbacken*,235,56,13.10158549,57.62059065
Sweden,Vastra Gotaland,Svenljunga,1465TC106,Svenljunga,3773,444,13.10794132,57.49593314
Sweden,Vastra Gotaland,Herrljunga,1466TB101,Ljung och Annelund,1215,184,13.07685251,57.989161
Sweden,Vastra Gotaland,Herrljunga,1466TC103,Herrljunga,4119,452,13.03514132,58.08025179
Sweden,Vastra Gotaland,Vara,1470TB101,Arentorp,510,83,12.87047407,58.23675445
Sweden,Vastra Gotaland,Vara,1470TB102,Emtunga,302,45,13.00271893,58.25437452
Sweden,Vastra Gotaland,Vara,1470TB104,Jung,395,91,13.11166204,58.32700876
Sweden,Vastra Gotaland,Vara,1470TB105,Kvanum,1320,179,13.18719372,58.29834243
Sweden,Vastra Gotaland,Vara,1470TB106,Larv,227,82,13.11247566,58.1907875
Sweden,Vastra Gotaland,Vara,1470TB107,Stora Levene,794,145,12.92108827,58.32634395
Sweden,Vastra Gotaland,Vara,1470TB108,Travad,477,94,13.0867875,58.24940085
Sweden,Vastra Gotaland,Vara,1470TB110,Vedum,986,138,12.99753638,58.17051606
Sweden,Vastra Gotaland,Vara,1470TC109,Vara,4426,356,12.96217498,58.26228214
Sweden,Vastra Gotaland,Gotene,1471TB103,Hallekis,644,194,13.43678706,58.62914958
Sweden,Vastra Gotaland,Gotene,1471TB104,Kallby,1783,229,13.2904854,58.51919648
Sweden,Vastra Gotaland,Gotene,1471TB105,Lundsbrunn,901,132,13.44743514,58.47244311
Sweden,Vastra Gotaland,Gotene,1471TC102,Gotene,5081,480,13.45391712,58.52219091
Sweden,Vastra Gotaland,Tibro,1472TB101,Fagersanna,683,200,14.28757134,58.46651479
Sweden,Vastra Gotaland,Tibro,1472TB104,Brabacka*,227,60,14.22897524,58.45932454
Sweden,Vastra Gotaland,Tibro,1472TC102,Tibro,8614,810,14.15700358,58.41733326
Sweden,Vastra Gotaland,Toreboda,1473TB101,Moholm,576,104,14.04062353,58.60687949
Sweden,Vastra Gotaland,Toreboda,1473TB103,algaras,378,99,14.24772546,58.81053026
Sweden,Vastra Gotaland,Toreboda,1473TC102,Toreboda,4740,431,14.13222599,58.70672879
Sweden,Vastra Gotaland,Goteborg,1480TB101,Angered,1491,238,12.09444578,57.78537657
Sweden,Vastra Gotaland,Goteborg,1480TB102,Aspero,421,38,11.79671959,57.6482001
Sweden,Vastra Gotaland,Goteborg,1480TB103,Bjorlanda*,1150,158,11.81829598,57.76230538
Sweden,Vastra Gotaland,Goteborg,1480TB104,Branno,929,193,11.77717922,57.64295582
Sweden,Vastra Gotaland,Goteborg,1480TB107,Nordostra Goteborg,47211,1080,12.04520374,57.79472357
Sweden,Vastra Gotaland,Goteborg,1480TB112,Lassby,424,77,11.84123052,57.73944769
Sweden,Vastra Gotaland,Goteborg,1480TB113,Tumlehed,676,110,11.72847493,57.73092234
Sweden,Vastra Gotaland,Goteborg,1480TB115,Nolvik,1489,187,11.83539166,57.77454625
Sweden,Vastra Gotaland,Goteborg,1480TB116,Torslanda,22448,1662,11.77471241,57.72117101
Sweden,Vastra Gotaland,Goteborg,1480TB117,Olofstorp,4146,333,12.1462616,57.79616993
Sweden,Vastra Gotaland,Goteborg,1480TB120,Stenared,447,99,12.20631778,57.79731924
Sweden,Vastra Gotaland,Goteborg,1480TB121,Styrso och Donso,2892,285,11.79064288,57.60821939
Sweden,Vastra Gotaland,Goteborg,1480TB122,Save,715,69,11.91175535,57.80384911
Sweden,Vastra Gotaland,Goteborg,1480TB123,Vrango,377,48,11.78380183,57.57318217
Sweden,Vastra Gotaland,Goteborg,1480TB164,Assmundtorp och Skandla,217,50,11.93357789,57.78231297
Sweden,Vastra Gotaland,Goteborg,1480TC108,Goteborg,607882,23092,11.99457106,57.65700312
